1.123000000000000000e+03
1.122000000000000000e+03
1.162000000000000000e+03
1.159000000000000000e+03
1.157000000000000000e+03
1.155000000000000000e+03
1.153000000000000000e+03
1.151000000000000000e+03
1.149000000000000000e+03
1.147000000000000000e+03
1.145000000000000000e+03
1.143000000000000000e+03
1.141000000000000000e+03
1.139000000000000000e+03
1.137000000000000000e+03
1.135000000000000000e+03
1.133000000000000000e+03
1.131000000000000000e+03
1.129000000000000000e+03
1.127000000000000000e+03
1.124000000000000000e+03
